id,fecha,usuario,texto,tema,sentimiento,likes,reposts,texto_original
216,2024-02-18,user_77945,proyectos vida largo plazo hoy parece identidad cambia tan rápido tendencias tiktok relación inteligencia artificial autonomía volviendo difusa punto delegamos decisiones importantes darnos cuenta,Generación Z y crisis de sentido,positivo,12098,1704,Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok. La relación entre la inteligencia artificial y nuestra autonomía se está volviendo difusa. ¿Hasta qué punto delegamos decisiones importantes sin darnos cuenta?
217,2023-01-17,user_57004,mueve tan rápido incluso recuerdos parecen caducar cultura efímero borra cualquier intento construir perdure veces siento presión mostrar vida perfecta redes sociales roba oportunidad ser auténticos generación vive expectativas irreales búsqueda constante validación,IA y pérdida de autonomía humana,positivo,8082,4731,Todo se mueve tan rápido que incluso los recuerdos parecen caducar. La cultura de lo efímero borra cualquier intento de construir algo que perdure. A veces siento que la presión de mostrar una vida perfecta en redes sociales nos roba la oportunidad de ser auténticos. La Generación Z vive entre expectativas irreales y una búsqueda constante de validación.
225,2022-01-22,user_63789,vínculos afectivos hoy frágiles nunca inmediatez afecta relaciones humanas tan acostumbrados recompensa instantánea cualquier proyecto requiera paciencia parece imposible,Cultura de lo efímero y proyectos de vida,positivo,10015,11,Los vínculos afectivos hoy son más frágiles que nunca. La inmediatez también afecta las relaciones humanas. Estamos tan acostumbrados a la recompensa instantánea que cualquier proyecto que requiera paciencia nos parece imposible.
231,2023-01-12,user_31711,seguimos siendo sujetos libres algoritmos determinan contenido vemos contenido nunca aparece veces siento presión mostrar vida perfecta redes sociales roba oportunidad ser auténticos generación vive expectativas irreales búsqueda constante validación,Generación Z y crisis de sentido,negativo,6448,3400,¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece? A veces siento que la presión de mostrar una vida perfecta en redes sociales nos roba la oportunidad de ser auténticos. La Generación Z vive entre expectativas irreales y una búsqueda constante de validación.
232,2022-07-28,user_72266,tecnología liberando esfuerzo convirtiendo espectadores pasivos propia vida cada vez app recomienda ver comprar siento renuncio libertad elección,Cultura de lo efímero y proyectos de vida,negativo,1642,3995,"No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida. Cada vez que una app me recomienda qué ver o qué comprar, siento que renuncio un poco más a mi libertad de elección."
240,2023-04-12,user_45800,vínculos afectivos hoy frágiles nunca inmediatez afecta relaciones humanas relación inteligencia artificial autonomía volviendo difusa punto delegamos decisiones importantes darnos cuenta,IA y pérdida de autonomía humana,positivo,12987,3145,Los vínculos afectivos hoy son más frágiles que nunca. La inmediatez también afecta las relaciones humanas. La relación entre la inteligencia artificial y nuestra autonomía se está volviendo difusa. ¿Hasta qué punto delegamos decisiones importantes sin darnos cuenta?
242,2022-04-13,user_78762,generación enfrenta dilema existencial querer cambiar mundo atrapada dinámicas inmediatez consumo constante presión ser productivo tiempo quemando generación entera vida debe ser rendimiento,IA y pérdida de autonomía humana,negativo,11679,2770,"La Generación Z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante. La presión por ser productivo todo el tiempo está quemando a una generación entera. No todo en la vida debe ser rendimiento."
243,2023-03-12,user_58606,relación inteligencia artificial autonomía volviendo difusa punto delegamos decisiones importantes darnos cuenta presión ser productivo tiempo quemando generación entera vida debe ser rendimiento,IA y pérdida de autonomía humana,positivo,4070,2776,La relación entre la inteligencia artificial y nuestra autonomía se está volviendo difusa. ¿Hasta qué punto delegamos decisiones importantes sin darnos cuenta? La presión por ser productivo todo el tiempo está quemando a una generación entera. No todo en la vida debe ser rendimiento.
250,2022-09-22,user_15795,tan acostumbrados recompensa instantánea cualquier proyecto requiera paciencia parece imposible generación enfrenta dilema existencial querer cambiar mundo atrapada dinámicas inmediatez consumo constante,IA y pérdida de autonomía humana,positivo,17453,1832,"Estamos tan acostumbrados a la recompensa instantánea que cualquier proyecto que requiera paciencia nos parece imposible. La Generación Z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante."
252,2023-02-23,user_17436,proyectos vida largo plazo hoy parece identidad cambia tan rápido tendencias tiktok generación heredado mundo acelerado caótico saturado buscar medio ruido acto filosófico profundo,IA y pérdida de autonomía humana,neutral,13675,3289,"Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok. La Generación Z ha heredado un mundo acelerado, caótico y saturado. Buscar sentido en medio de ese ruido es un acto filosófico profundo."
267,2024-05-10,user_72113,tan acostumbrados recompensa instantánea cualquier proyecto requiera paciencia parece imposible puede predecir emociones precisión inquietante queda entonces espontaneidad,Generación Z y crisis de sentido,neutral,10492,3578,Estamos tan acostumbrados a la recompensa instantánea que cualquier proyecto que requiera paciencia nos parece imposible. La IA puede predecir nuestras emociones con una precisión inquietante. ¿Qué queda entonces de nuestra espontaneidad?
269,2024-03-27,user_15082,jóvenes sensación vacío difícil explicar vivimos mundo hiperconectado paradójicamente cada día sentimos solos generación enfrenta dilema existencial querer cambiar mundo atrapada dinámicas inmediatez consumo constante,IA y pérdida de autonomía humana,negativo,9752,2281,"Muchos jóvenes tienen una sensación de vacío difícil de explicar. Vivimos en un mundo hiperconectado, pero paradójicamente, cada día nos sentimos más solos. La Generación Z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante."
281,2023-06-15,user_2652,puede predecir emociones precisión inquietante queda entonces espontaneidad jóvenes sensación vacío difícil explicar vivimos mundo hiperconectado paradójicamente cada día sentimos solos,IA y pérdida de autonomía humana,neutral,6773,1772,"La IA puede predecir nuestras emociones con una precisión inquietante. ¿Qué queda entonces de nuestra espontaneidad? Muchos jóvenes tienen una sensación de vacío difícil de explicar. Vivimos en un mundo hiperconectado, pero paradójicamente, cada día nos sentimos más solos."
282,2024-01-03,user_252,presión ser productivo tiempo quemando generación entera vida debe ser rendimiento identidad línea construye desmonta proyecto temporal parece sólido siquiera idea quién,IA y pérdida de autonomía humana,negativo,6456,4225,"La presión por ser productivo todo el tiempo está quemando a una generación entera. No todo en la vida debe ser rendimiento. La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos."
289,2024-06-15,user_52278,cada vez app recomienda ver comprar siento renuncio libertad elección mueve tan rápido incluso recuerdos parecen caducar cultura efímero borra cualquier intento construir perdure,Cultura de lo efímero y proyectos de vida,negativo,16466,4787,"Cada vez que una app me recomienda qué ver o qué comprar, siento que renuncio un poco más a mi libertad de elección. Todo se mueve tan rápido que incluso los recuerdos parecen caducar. La cultura de lo efímero borra cualquier intento de construir algo que perdure."
313,2023-10-01,user_61193,cada vez app recomienda ver comprar siento renuncio libertad elección presión ser productivo tiempo quemando generación entera vida debe ser rendimiento,Cultura de lo efímero y proyectos de vida,neutral,3373,3433,"Cada vez que una app me recomienda qué ver o qué comprar, siento que renuncio un poco más a mi libertad de elección. La presión por ser productivo todo el tiempo está quemando a una generación entera. No todo en la vida debe ser rendimiento."
326,2022-02-26,user_58964,algoritmos parecen conocer gustos mejor mismo inquietante pensar realmente sigo propias decisiones plataformas moldean comportamiento tecnología liberando esfuerzo convirtiendo espectadores pasivos propia vida,Generación Z y crisis de sentido,positivo,2249,1310,Los algoritmos parecen conocer mis gustos mejor que yo mismo. Es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento. No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida.
329,2023-08-02,user_6549,presión ser productivo tiempo quemando generación entera vida debe ser rendimiento generación enfrenta dilema existencial querer cambiar mundo atrapada dinámicas inmediatez consumo constante,Generación Z y crisis de sentido,positivo,2570,4201,"La presión por ser productivo todo el tiempo está quemando a una generación entera. No todo en la vida debe ser rendimiento. La Generación Z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante."
330,2022-07-17,user_45879,jóvenes sienten futuro incierto falta oportunidades sino exceso opciones terminan paralizando ruido constante redes sociales hace difícil encontrar silencio interior cómo pensar profundamente medio tantas distracciones,Generación Z y crisis de sentido,negativo,17498,3177,"Muchos jóvenes sienten que el futuro es incierto, no por falta de oportunidades, sino por exceso de opciones que terminan paralizando. El ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿Cómo pensar profundamente en medio de tantas distracciones?"
